contig_1062_CDS_0001,54.27000045776367
contig_1062_CDS_0002,43.88999938964844
contig_1062_CDS_0003,44.43000030517578
contig_1062_CDS_0004,77.3499984741211
contig_1062_CDS_0005,59.5
contig_1062_CDS_0006,84.62999725341797
contig_1062_CDS_0007,73.9800033569336
contig_1062_CDS_0008,69.72000122070312
contig_1062_CDS_0009,72.23999786376953
contig_1062_CDS_0010,52.43000030517578
contig_1062_CDS_0011,58.45000076293945
contig_1062_CDS_0012,45.59000015258789
contig_1062_CDS_0013,63.560001373291016
contig_1062_CDS_0014,68.91999816894531
contig_1062_CDS_0015,65.98999786376953
contig_1062_CDS_0016,69.79000091552734
contig_1062_CDS_0017,63.900001525878906
contig_1062_CDS_0018,51.70000076293945
contig_1062_CDS_0019,34.88999938964844
contig_1062_CDS_0020,47.65999984741211
contig_1062_CDS_0021,81.63999938964844
contig_1062_CDS_0022,78.01000213623047
contig_1062_CDS_0023,65.48999786376953
contig_1062_CDS_0024,58.86000061035156
contig_1062_CDS_0025,70.94000244140625
contig_1062_CDS_0026,86.23999786376953
contig_1062_CDS_0027,69.06999969482422
contig_1062_CDS_0028,44.83000183105469
contig_1062_CDS_0029,70.25
contig_1062_CDS_0030,68.37999725341797
contig_1062_CDS_0031,65.08000183105469
contig_1062_CDS_0032,56.209999084472656
contig_1062_CDS_0033,64.72000122070312
contig_1062_CDS_0034,54.77000045776367
contig_1062_CDS_0035,54.650001525878906
contig_1062_CDS_0036,60.900001525878906
contig_1062_CDS_0037,57.86000061035156
contig_1062_CDS_0038,43.04999923706055
contig_1062_CDS_0039,65.1500015258789
contig_1062_CDS_0040,74.38999938964844
contig_1062_CDS_0041,40.90999984741211
contig_1062_CDS_0042,51.529998779296875
contig_1062_CDS_0043,56.380001068115234
contig_1062_CDS_0044,71.70999908447266
contig_1062_CDS_0045,67.81999969482422
contig_1062_CDS_0046,58.04999923706055
contig_1062_CDS_0047,65.7300033569336
contig_1062_CDS_0048,52.810001373291016
contig_1062_CDS_0049,67.4000015258789
